DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO OF TRADES,SYMBOL
2024-05-23,EQ,2885,2921.25,2877.3,2885.75,2900,2903.75,2898.64,3568,2670.1,1181894,3425881206.8,122242,ASIANPAINT
2024-05-22,EQ,2851.8,2895,2836.6,2851.8,2890,2885.75,2879.03,3568,2670.1,933846,2688568407.95,66910,ASIANPAINT
2024-05-21,EQ,2815,2866.95,2801,2816.35,2846,2851.8,2844.64,3568,2670.1,921822,2622249016.8,103927,ASIANPAINT
2024-05-18,EQ,2824,2830,2810.2,2809.9,2817.5,2816.35,2819.39,3568,2670.1,52260,147341478.4,5827,ASIANPAINT
2024-05-17,EQ,2814.6,2838.2,2786.1,2814.05,2819,2809.9,2808.53,3568,2670.1,1325150,3721729477.65,118183,ASIANPAINT
2024-05-16,EQ,2821.05,2837.6,2786.55,2813.7,2814.6,2814.05,2803.49,3568,2670.1,1534319,4301443504.6,169357,ASIANPAINT
2024-05-15,EQ,2866.15,2874.25,2806.15,2866.15,2813,2813.7,2835.68,3568,2670.1,1230520,3489365278.45,124776,ASIANPAINT
2024-05-14,EQ,2879,2888,2842,2879.25,2866.7,2866.15,2866.25,3568,2670.1,999330,2864330363.75,87367,ASIANPAINT
2024-05-13,EQ,2771.25,2895,2754.1,2771.25,2878,2879.25,2851.84,3568,2670.1,2748823,7839198201.75,122123,ASIANPAINT
2024-05-10,EQ,2699,2792.6,2670.1,2710.1,2770,2771.25,2758.79,3568,2670.1,2478584,6837900078.45,148636,ASIANPAINT
2024-05-09,EQ,2828,2853.95,2703.8,2843.3,2716,2710.1,2761.87,3568,2703.8,3547959,9798999188.55,256530,ASIANPAINT
2024-05-08,EQ,2900,2905,2821,2913,2848.7,2843.3,2847.71,3568,2766.15,1652877,4706913138.05,127616,ASIANPAINT
2024-05-07,EQ,2947,2967.95,2904,2932.15,2908.65,2913,2929.29,3568,2766.15,629534,1844086138.65,56355,ASIANPAINT
2024-05-06,EQ,2950,2959,2911.2,2929.75,2932.65,2932.15,2936.44,3568,2766.15,768806,2257553195.3,61093,ASIANPAINT
2024-05-03,EQ,2983.05,2997,2909.25,2975.4,2930,2929.75,2943.33,3568,2766.15,1594445,4692984701.35,141235,ASIANPAINT
2024-05-02,EQ,2875.1,2988,2875.1,2875.9,2968,2975.4,2948.02,3568,2766.15,2493406,7350609795.55,191618,ASIANPAINT
2024-04-30,EQ,2855,2912,2855,2868.2,2875,2875.9,2889.65,3568,2766.15,1290649,3729527049.55,88067,ASIANPAINT
2024-04-29,EQ,2844.15,2873.95,2839,2844.15,2863,2868.2,2865.04,3568,2766.15,566219,1622242766,53934,ASIANPAINT
2024-04-26,EQ,2870,2878.2,2837.05,2861.45,2850.15,2844.15,2855.97,3568,2766.15,625507,1786432251.25,76141,ASIANPAINT
2024-04-25,EQ,2865,2869.9,2829.05,2867.75,2858.85,2861.45,2850.86,3568,2766.15,1594152,4544702819.4,113559,ASIANPAINT
2024-04-24,EQ,2882.95,2883.1,2860,2874.9,2869.8,2867.75,2869.18,3568,2766.15,718441,2061336486.4,55435,ASIANPAINT
2024-04-23,EQ,2852,2877.95,2844,2841.85,2874,2874.9,2865.63,3568,2766.15,929062,2662348565.55,66553,ASIANPAINT
2024-04-22,EQ,2846.6,2846.6,2814.05,2808.55,2843.35,2841.85,2834.89,3568,2766.15,676040,1916496076.1,65109,ASIANPAINT
2024-04-19,EQ,2790,2822.1,2766.15,2807.7,2809.7,2808.55,2789.51,3568,2766.15,1337807,3731828290.4,119695,ASIANPAINT
2024-04-18,EQ,2855,2859.2,2800.1,2830,2810,2807.7,2826,3568,2776.75,1732434,4895857242.7,135725,ASIANPAINT
2024-04-16,EQ,2827.65,2841.45,2820,2844.4,2833.45,2830,2830.63,3568,2776.75,911249,2579407314.8,71383,ASIANPAINT
2024-04-15,EQ,2830.2,2853.5,2812.35,2854.5,2841,2844.4,2838.41,3568,2776.75,884519,2510624389.2,65321,ASIANPAINT
2024-04-12,EQ,2890,2893,2845,2896.75,2853,2854.5,2857.46,3568,2750.05,1766311,5047159853.3,125951,ASIANPAINT
2024-04-10,EQ,2883.3,2899.1,2858,2857.15,2895.45,2896.75,2882.82,3568,2750.05,740495,2134711455.2,60224,ASIANPAINT
2024-04-09,EQ,2893,2916.45,2845,2892,2857,2857.15,2870.13,3568,2750.05,1017670,2920844644.25,74467,ASIANPAINT
2024-04-08,EQ,2908,2908.95,2873.8,2883.45,2893,2892,2889.85,3568,2750.05,570695,1649224098.35,42472,ASIANPAINT
2024-04-05,EQ,2924,2927.75,2880,2918.3,2890,2883.45,2901.38,3568,2708.65,1155672,3353047551.7,80381,ASIANPAINT
2024-04-04,EQ,2870,2943.25,2851.25,2869.35,2920.95,2918.3,2900.83,3568,2708.65,1831347,5312424693.85,132396,ASIANPAINT
2024-04-03,EQ,2845,2884.55,2845,2874.2,2871.7,2869.35,2866.57,3568,2708.65,816676,2341057057.7,66524,ASIANPAINT
2024-04-02,EQ,2874.05,2892.4,2856,2871,2876.95,2874.2,2874.94,3568,2708.65,562473,1617077347.25,41125,ASIANPAINT
2024-04-01,EQ,2860.95,2886.45,2852.35,2846.75,2870,2871,2869.01,3568,2708.65,558086,1601153520.4,43805,ASIANPAINT
2024-03-28,EQ,2835.05,2868,2819,2830.5,2856.65,2846.75,2845.87,3568,2708.65,1864623,5306465925.6,121437,ASIANPAINT
2024-03-27,EQ,2817.95,2842.85,2817.7,2814.65,2830,2830.5,2831.45,3568,2708.65,1156231,3273815626.6,78114,ASIANPAINT
2024-03-26,EQ,2820,2844.15,2810,2841.5,2817.5,2814.65,2821.39,3568,2708.65,1372390,3872040833.45,80817,ASIANPAINT
2024-03-22,EQ,2821.15,2855.15,2808,2821.15,2844.8,2841.5,2829.95,3568,2708.65,1652689,4677025707.35,148454,ASIANPAINT
2024-03-21,EQ,2845,2845.4,2806,2824.9,2818.8,2821.15,2827.5,3568,2708.65,1167680,3301616043.45,81700,ASIANPAINT
